id,tag,section,category,aliases,sources
tag_5dafe14065,Mindbreak,SFW,Theme,Mind Break,VNDB
tag_98eb470b2b,Minecraft,SFW,Theme,MCYT,VNDB
tag_8a3ae4848a,Minigirl,NSFW,Character,minigirl|迷你女孩,E-Hentai|NHentai
tag_00500018a9,Miniguy,NSFW,Character,miniguy|迷你男孩,E-Hentai|NHentai
tag_50e6d4a509,Minimalist Sprites,SFW,Format,Stickman,VNDB
tag_92d766dd53,Miniseries,SFW,Format,,CinemaTaxonomy
tag_63c148d92a,Minotaur,NSFW,Character,minotaur|牛头人,E-Hentai|NHentai
tag_a6d679211f,Mirror Sex,NSFW,Acts,Sex Involving Mirrors|Sex in Front of a Mirror,VNDB
tag_85f823458a,Misc. Character Tags,SFW,Theme,,VNDB
tag_7b8d8dc1e3,Mischievous Hero,SFW,Character,,VNDB
tag_fbb741343a,Mischievous Heroine,SFW,Character,Prankster Heroine|Trickster Heroine,VNDB
tag_9d6c5ca70d,Mischievous Protagonist,SFW,Character,Prankster Protagonist|Trickster Protagonist,VNDB
tag_de92285e2e,Missing Cover,NSFW,Sexual,missing cover|缺封面,E-Hentai|NHentai
tag_83e07a4c7e,Missionary Position,NSFW,Sexual,,VNDB
tag_58d2a47843,Mixed Gender Harem,SFW,Relationship,,AniList
tag_ce8a7af8d3,Mixed Media,SFW,Theme,,AniList
tag_d1a2292d55,Mmf Threesome,NSFW,Relationship,mmf threesome|男女男3P,E-Hentai|NHentai
tag_14f7a272ba,Mmm Threesome,NSFW,Relationship,mmm threesome|男3P,E-Hentai|NHentai
tag_7e8556d5d0,Mmt Threesome,NSFW,Relationship,mmt threesome|男扶男3P,E-Hentai|NHentai
tag_0635ecb6ae,Model Hero,SFW,Character,Supermodel Hero,VNDB
tag_ab77072246,Model Heroine,SFW,Character,Gravure Idol Heroine|Supermodel Heroine,VNDB
tag_00fa6f383a,Model Protagonist,SFW,Character,Supermodel Protagonist,VNDB
tag_f1386ce4ed,Modern Day,SFW,Setting,Current Day|Present Day,VNDB
tag_2afa9a0a96,Modern Day Akihabara,SFW,Setting,秋葉原,VNDB
tag_b90c951d66,Modern Day British Isles,SFW,Setting,Modern Day England,VNDB
tag_630ed581f3,Modern Day Canada,SFW,Setting,,VNDB
tag_14e92fcdbb,Modern Day China,SFW,Setting,,VNDB
tag_3e016a70ec,Modern Day Earth,SFW,Setting,Contemporary Earth,VNDB
tag_ff755f8619,Modern Day Europe,SFW,Setting,,VNDB
tag_5bd43a5765,Modern Day Hokkaido,SFW,Setting,Modern Day Hokkaidou|Modern Day Hokkaidō,VNDB
tag_e1ed876831,Modern Day Japan,SFW,Setting,,VNDB
tag_84b1b10ca5,Modern Day Korea,SFW,Setting,Modern Korean|Present Day Korea,VNDB
tag_823f77a260,Modern Day Setting in a Fictional World,SFW,Setting,Modern Day Setting in a Fantasy World,VNDB
tag_39b23fa277,Modern Day Shibuya,SFW,Setting,渋谷区,VNDB
tag_3c8c75202f,Modern Day Shikoku,SFW,Setting,,VNDB
tag_307676a72f,Modern Day Thailand,SFW,Setting,,VNDB
tag_ac71b2ad6f,Modern Day Tokyo,SFW,Setting,東京|東京都,VNDB
tag_fde66ea639,Modern Day United States of America,SFW,Setting,Modern Day America|Modern Day USA,VNDB
tag_b50e23a1af,Modern Murim,SFW,Setting,Modern Martial Arts,ManhwaTaxonomy
tag_7c039fb149,Modern Tsundere Heroine,SFW,Character,,VNDB
tag_aab0760046,Modifications,SFW,Format,Modding|Mods|User Scenarios,VNDB
tag_799d3db7e2,Molestation on Public Transport,NSFW,Situation,Train Groping|Train Molestation,VNDB
tag_bf440a83c6,Monk Hero,SFW,Character,Anchorite Hero|Cenobite Hero|Hermit Hero|Hesychast Hero|Monacho Hero|Solitary Hero,VNDB
tag_dcda08efb5,Monk Heroine,SFW,Character,Anchorite Heroine|Cenobite Heroine|Hermit Heroine|Hesychast Heroine|Monacho Heroine|Solitary Heroine,VNDB
tag_d0763edaa9,Monkey,NSFW,Character,monkey|猴🐒,E-Hentai|NHentai
tag_fef482d708,Monkey Boy,NSFW,Character,monkey boy|猴男孩,E-Hentai|NHentai
tag_ffb40f59da,Monkey Girl,NSFW,Character,monkey girl|猴女孩,E-Hentai|NHentai
tag_afa3f2d77f,Monoeye,NSFW,Character,monoeye|独眼,E-Hentai|NHentai
tag_8bf4e6addd,Monster,NSFW,Fetish,monster|怪物,CinemaTaxonomy|E-Hentai|NHentai
tag_6aacb9bdef,Monster Birth,NSFW,Fetish,Birthing Monsters|Birthing Non-Human Creatures|Viviparous Monster Birth,VNDB
tag_d2cbc3ba74,Monster Boy,SFW,Theme,,AniList
tag_5d6bfd420e,Monster Girl,NSFW,Fetish,monster girl|魔物娘,AniList|E-Hentai|NHentai
tag_8c127830f7,Monster Girl Heroine,SFW,Character,,VNDB
tag_4847a37111,Monster Girl Support Character,SFW,Theme,Female Monster (non-Heroine),VNDB
tag_ce898eef5d,Monster Girls,SFW,Theme,,MangaDex
tag_5f8c9aa6fa,Monster Hero,SFW,Character,Creature Hero,VNDB
tag_148de4801e,Monster Heroine,SFW,Character,Creature Heroine,VNDB
tag_c4e1a4c24b,Monster Hunter Hero,SFW,Character,,VNDB
tag_1624b162fb,Monster Hunter Heroine,SFW,Character,,VNDB
tag_6140408599,Monster Hunter Protagonist,SFW,Character,,VNDB
tag_7c1d5a1c07,Monster Hunters,SFW,Theme,,VNDB
tag_f6147b8184,Monster Protagonist,SFW,Character,,VNDB
tag_994efce70e,Monster Rape,NSFW,Fetish,Creature Rape|Rape by Creatures|Rape by Monsters,VNDB
tag_13fe2e62e8,Monster Support Character,SFW,Theme,Birdman Support Character|Boarman Support Character|Creature Support Character|Goblin Support Character|Lizardman Support Character|Orc Support Character,VNDB
tag_039a726ac0,Monsters,SFW,Theme,Bakemono|Mamono,MangaDex|VNDB
tag_6d4db5ff0c,Moon,SFW,Theme,Luna,VNDB
tag_5a91edb7b9,Mopeds,SFW,Theme,,AniList
tag_c231554a0f,Moral Degeneration,NSFW,Character,moral degeneration|道德退化,E-Hentai|NHentai
tag_425daf1cb2,More Than Seven Endings,SFW,Format,A lot of endings|Lots and lots of endings,VNDB
tag_cd1e40d86c,More Than Seven Heroes,SFW,Character,A lot of Heroes|Lots and lots of Heroes,VNDB
tag_dce27b7a08,More Than Seven Heroines,SFW,Character,A lot of Heroines|Lots and lots of Heroines,VNDB
tag_0e70cd4380,More Than Seven Love Interests,SFW,Theme,More Than Seven Male + Female Love Interests|More Than Seven Romanceable Characters,VNDB
tag_9c75875510,Mosaic Censorship,NSFW,Sexual,mosaic censorship|马赛克修正,E-Hentai|NHentai
tag_c71e718995,Moth Boy,NSFW,Character,moth boy|蛾男,E-Hentai
tag_3ff6b03b2a,Moth Girl,NSFW,Character,moth girl|蛾娘,E-Hentai
tag_6ee6a213cb,Mother,NSFW,Relationship,mother|母亲,E-Hentai|NHentai
tag_4720d743f6,Mother Support Character,SFW,Theme,,VNDB
tag_66d7391507,Mother/Daughter Incest,NSFW,Relationship,,VNDB
tag_8b967ca5ff,Mother/Daughter Romance,SFW,Relationship,,VNDB
tag_5d86967ef5,Mother/Son Incest,NSFW,Relationship,,VNDB
tag_7a422473ec,Mother/Son Romance,SFW,Relationship,,VNDB
tag_9c5f56220a,Mothercon Protagonist,SFW,Character,Mother Complex Protagonist|Mother-con Protagonist|Protagonist with Oedipus Complex,VNDB
tag_beb4df625e,Motion Controls,SFW,Format,Motion controllers,VNDB
tag_d3b49bcac8,Motorcycles,SFW,Theme,,AniList
tag_08476cf7cd,Motorsport,SFW,Theme,,Kitsu
tag_6eec5f1b64,Mount Hua Sect,SFW,Setting,Plum Blossom Sect,ManhwaTaxonomy
tag_4ea30abe3c,Mourning,SFW,Theme,,VNDB
tag_40203abe6e,Mouse,NSFW,Character,mouse|鼠🐀|鼠🐁,E-Hentai|NHentai
tag_cd5796e786,Mouse Boy,NSFW,Character,mouse boy|鼠男孩,E-Hentai|NHentai
tag_40e0c61638,Mouse Girl,NSFW,Character,mouse girl|鼠女孩,E-Hentai|NHentai
tag_d1fed6842f,Mousegirl Heroine,SFW,Character,Ratgirl Heroine|Rodentgirl Heroine,VNDB
tag_24fb408b1e,Mouth Gag,NSFW,Sexual,Ball Gag|Mouth Plug,VNDB
tag_2bd23fe5b6,Mouth Mask,NSFW,Character,mouth mask|口罩,E-Hentai|NHentai
tag_0e29110960,Movable Text Box,SFW,Format,,VNDB
tag_18d1ca7711,Moxibustion (Torture),SFW,Theme,,VNDB
tag_f8e4c02168,Mtf Threesome,NSFW,Relationship,mtf threesome|男扶女3P,E-Hentai|NHentai
tag_c81b153210,Multi-Selection Choices,SFW,Format,multi selection choices,VNDB
tag_674e271f92,Multi Work Series,NSFW,Sexual,multi-work series|系列作品,E-Hentai|NHentai
tag_437f2afa21,Multimouth Blowjob,NSFW,Character,multimouth blowjob|多口口交,E-Hentai|NHentai
tag_c7d313e06d,Multipanel Sequence,NSFW,Sexual,multipanel sequence|多格序列,E-Hentai|NHentai
tag_35c606a9e0,Multiplayer Game,SFW,Format,,VNDB
tag_3fc2b2cbce,Multiple Arms,NSFW,Character,multiple arms|多臂,E-Hentai|NHentai
tag_1ac06fdbe1,Multiple Assjob,NSFW,Character,multiple assjob|多重尻交,E-Hentai|NHentai
tag_c3d0757350,Multiple Breasts,NSFW,Body,multiple breasts|多乳房,E-Hentai|NHentai
tag_56ed83cde5,Multiple Common Routes,SFW,Format,,VNDB
tag_b50a46eb99,Multiple Credit Rolls,SFW,Format,Multiple Ending Credits,VNDB
tag_d4d20405f4,Multiple Endings,SFW,Format,,VNDB
tag_43b77fe243,Multiple Footjob,NSFW,Acts,multiple footjob|多重足交,E-Hentai|NHentai
tag_b745a5dc49,Multiple Handjob,NSFW,Acts,multiple handjob|多重手交,E-Hentai|NHentai
tag_db3a399e8e,Multiple Nipples,NSFW,Body,multiple nipples|多乳头,E-Hentai|NHentai
tag_7b3bf99f11,Multiple Opening Movies,SFW,Format,,VNDB
tag_630d228bb9,Multiple Orgasms,NSFW,Character,multiple orgasms|连续高潮,E-Hentai|NHentai
tag_fd2b6ee051,Multiple Pairings,NSFW,Character,multiple pairings|多对多,E-Hentai
tag_f4c9effec5,Multiple Paizuri,NSFW,Acts,multiple paizuri|多重乳交,E-Hentai|NHentai
tag_7b5c91b963,Multiple Penetration,NSFW,Acts,,VNDB
tag_39b7bb1dbe,Multiple Penises,NSFW,Body,Dual Penis|multiple penises|鸡鸡复鸡鸡,E-Hentai|NHentai|VNDB
tag_b345c401c6,Multiple Positions In Background With Fixed Perspective,SFW,Theme,,VNDB
tag_a8460409e0,Multiple Protagonists,SFW,Format,,VNDB
tag_249efd2338,Multiple Route Mystery,SFW,Format,Multiple Ending Mystery,VNDB
tag_486d3035b6,Multiple Straddling,NSFW,Character,multiple straddling|多人跨骑,E-Hentai|NHentai
tag_85a18c6b27,Multiple Tails,NSFW,Body,multiple tails|多尾,E-Hentai
tag_90ac31d42b,Multiple True Endings,SFW,Format,,VNDB
tag_5704efe7f8,Multiple Vaginas,NSFW,Body,multiple vaginas|多阴道,E-Hentai
tag_8fa72a5088,Mummy,SFW,Theme,,VNDB
tag_193b7ef1b4,Murder Mystery,SFW,Genre,Unsolved Murders,VNDB
tag_e2df8b2795,Murim,SFW,Setting,Martial Arts World|Wuxia World,ManhwaTaxonomy
tag_4a98b4c7c3,Muromachi Era,SFW,Theme,Ashikaga Era|Ashikaga Jidai|Ashikaga Period|Muromachi Jidai|Muromachi Period|室町時代|足利時代,VNDB
tag_8ac20bf580,Muscle,NSFW,Character,muscle|肌肉,E-Hentai|NHentai
tag_51ac4efb44,Muscle Growth,NSFW,Character,Muscle Expansion|muscle growth|肌肉成长,E-Hentai|NHentai|VNDB
tag_248ff5fdfa,Muscle Worship,NSFW,Sexual,Sthenolagnia,VNDB
tag_19417ee9f3,Muscular Hero,SFW,Character,Buff Hero|Mesomorphic Hero|Strong Hero,VNDB
tag_44b9cabc57,Muscular Heroine,SFW,Character,Buff Heroine|Mesomorphic Heroine|Strong Heroine,VNDB
tag_9a22e294e9,Muscular Protagonist,SFW,Character,Buff Protagonist|Mesomorphic Protagonist|Strong Protagonist,VNDB
tag_eb0ea0bc6c,Museum,SFW,Theme,,VNDB
tag_ac9b5acf36,Mushroom Boy,NSFW,Character,mushroom boy|蘑菇男,E-Hentai
tag_0a919126e8,Mushroom Girl,NSFW,Character,mushroom girl|蘑菇女孩,E-Hentai
tag_18d6769919,Music,SFW,Theme,,CinemaTaxonomy|Kitsu|MangaDex
tag_cc1249207a,Music Club,SFW,Theme,,VNDB
tag_10aaa7cf90,Music Recollection,SFW,Format,Music mode|Music replay mode|Musical mode,VNDB
tag_7bf4a177e8,Musical,SFW,Genre,,CinemaTaxonomy
tag_7d7e38eed3,Musical Band,SFW,Theme,musical band,Kitsu
tag_9258dd1a0c,Musical Environment,SFW,Theme,,VNDB
tag_6709f94d97,Musical Theater,SFW,Theme,Musical Theatre,AniList|VNDB
tag_b9d6a8b34f,Musical Themes,SFW,Theme,,VNDB
tag_d1534562f8,Musician Hero,SFW,Character,,VNDB
tag_b76905b5cc,Musician Heroine,SFW,Character,,VNDB
tag_d875063c2b,Musician Protagonist,SFW,Character,,VNDB
tag_d6faf50344,Musume-type Heroine,SFW,Character,Pretend Daughter Heroine|musume type heroine,VNDB
tag_def9cbe59c,Mute,NSFW,Character,mute|哑巴,E-Hentai|NHentai
tag_217dece02d,Mute Hero,SFW,Character,Nonverbal Hero,VNDB
tag_b3bf0223b5,Mute Heroine,SFW,Character,Nonverbal Heroine,VNDB
tag_273e18659d,Mute Protagonist,SFW,Character,,VNDB
tag_2be45735c7,Muted Obscenities,SFW,Format,Censored Obscenities|Muted Words,VNDB
tag_26184eea6b,Mutual Masturbation,NSFW,Acts,Manual Intercourse,VNDB
tag_8e5439d787,My Little Pony,SFW,Theme,MLP,VNDB
tag_dffccf88df,Mystery,SFW,Genre,,CinemaTaxonomy|Kitsu|MangaDex|MangaUpdates|VNDB
tag_dc2727ced3,Mythical Setting,SFW,Theme,,VNDB
tag_9ecc19bb81,Mythology,SFW,Theme,,AniList
tag_5f2c369bd1,Naga Heroine,SFW,Character,,VNDB
tag_9c54e023ae,Naginata Combat,SFW,Theme,Combat with Naginata,VNDB
tag_c8cfaf6721,Naizuri,NSFW,Sexual,,VNDB
tag_a4fce49199,Nakadashi,NSFW,Acts,nakadashi|中出,E-Hentai|NHentai
tag_fabcb46e63,Naked Dogeza,NSFW,Sexual,Naked Kowtow|Naked Prostration|土下座),VNDB
tag_7728be063c,Naked Heroine with Apron,SFW,Character,Naked Apron Heroine,VNDB
tag_d08ad99fb6,Naked Sprites,SFW,Format,,VNDB
tag_004ca12b1e,Nakige,SFW,Format,Crying Game,VNDB
tag_e28339eac3,Nameable Character(s),SFW,Format,,VNDB
tag_f103f108be,Nameable Hero(es),SFW,Format,Hero(es) with a Changeable Name,VNDB
tag_c282a83ee6,Nameable Heroine(s),SFW,Format,Heroine(s) with a Changeable Name,VNDB
tag_83b2971d93,Nameable Pet(s),SFW,Format,,VNDB
tag_f48e409252,Nameable Protagonist,SFW,Format,Nameable Lead Character|Protagonist with a Changeable Name,VNDB
tag_bc4b763c1e,Nanomachines,SFW,Theme,Nanites|Nanobots|Nanomedicine|Nanorobots|Nubots,VNDB
tag_8511e75806,NaNoRenO,SFW,Format,,VNDB
tag_2934cd8669,Nanpa,NSFW,Sexual,Boyfriend hunting|Girl hunting|Gyakunan|Nampa|ギャクナン|ナンパ,VNDB
tag_a12371e88a,Narrating Others' Thoughts,SFW,Format,,VNDB
tag_d5fd5e7a00,Narrator as a Character,SFW,Format,Interactive Narrator,VNDB
tag_cf9ee5bcb3,Naruto,SFW,Theme,ナルト,VNDB
tag_8cd0f642c9,Native American Mythology,SFW,Theme,American Indian Mythology,VNDB
tag_8014cfca5c,Natural Disaster,SFW,Theme,Earthquake|Flood|Hurricane|Natural Catastrophe|Storm|Tsunami,AniList|VNDB
tag_dcb315658e,Naval Warfare,SFW,Theme,Naval Battle|Naval Combat,VNDB
tag_a495a71bc6,Navel Birth,NSFW,Character,navel birth|肚脐出产,E-Hentai
tag_7cfff03050,Navel Fuck,NSFW,Character,navel fuck|肚脐奸,E-Hentai|NHentai
tag_48636aaf67,Navel Penetration,NSFW,Acts,Navel Insertion,VNDB
tag_6a686479e5,Navel Piercing,SFW,Theme,,VNDB
tag_f3311d3d14,Navy,SFW,Theme,,Kitsu
tag_b853bcb478,Navyman Hero,SFW,Character,Hero in the Navy|Naval Officer Hero,VNDB
tag_ed568ded72,Nazi,NSFW,Character,nazi|纳粹军装,E-Hentai|NHentai
tag_af77f46468,Near Future,SFW,Theme,20 Minutes into the Future,VNDB
tag_54355cc077,Necromancer,SFW,Character,Shadow Monarch|Undead Summoner,ManhwaTaxonomy
tag_7bd9df80d1,Necromancy,SFW,Theme,,AniList
tag_310f0fbba6,Necrophilia,NSFW,Sexual,necrophilia|奸尸,E-Hentai|NHentai|VNDB
tag_e2e4cba817,NEET Hero,SFW,Character,Unemployed Hero,VNDB
tag_72c3135a65,NEET Heroine,SFW,Character,Unemployed Heroine,VNDB
tag_11d17efca4,NEET Protagonist,SFW,Character,Unemployed Protagonist,VNDB
tag_47972593f7,Nekomimi,SFW,Theme,,AniList
tag_917d033ebb,Nekomimi Hero,SFW,Character,,VNDB
tag_91b298eb40,Nekomimi Heroine,SFW,Character,,VNDB
tag_205454d1a2,Neo-Noir,SFW,Genre,neo noir,CinemaTaxonomy
tag_f06601e8e6,Neon Genesis Evangelion,SFW,Theme,Shin Seiki Evangelion|Shin Seiki Evangerion|新世紀エヴァンゲリオン,VNDB
tag_ac5d116f7f,Netorare,NSFW,Fetish,NTR|netorare|寝取られ,E-Hentai|Kitsu|NHentai|VNDB
tag_69027bbb83,Netorare Type A,NSFW,Fetish,NTR A|NTR type A,VNDB
tag_a312d996c2,Netorare Type B,NSFW,Fetish,NTR B|NTR type B,VNDB
tag_beedcf4c3c,Netorare Type C,NSFW,Fetish,NTR C|NTR type C,VNDB
tag_c4fc29ce3c,Netorase,NSFW,Sexual,Boyfriend Lending|Boyfriend Sharing|Girlfriend Lending|Girlfriend Sharing|Hothusbanding|Hotwifing|Husband Lending|Husband Sharing|Partner Lending|Partner Sharing|Protagonist-organised Netorare|Voluntary NTR|Voluntary Netorare|Wife Lending|Wife Sharing|netorase|送夫|送妻,E-Hentai|VNDB
tag_4c6f08cc04,Netori,NSFW,Sexual,,VNDB
tag_ecf593009e,New Game Plus,SFW,Format,NG+|new game+,VNDB
tag_5cbe8b23c1,New York,SFW,Theme,new york,Kitsu
tag_5887c8a608,Newspaper Club,SFW,Theme,,VNDB
tag_8e36e100fe,Niece,NSFW,Character,niece|侄女,E-Hentai|NHentai
tag_ac754a3305,Nightmare,SFW,Theme,Bad Dream,VNDB
tag_3899dcbab7,Ninja,NSFW,Character,ninja|忍者装,AniList|E-Hentai|Kitsu|MangaDex|NHentai
tag_1dcf5b68af,Ninja Protagonist,SFW,Character,Kunoichi Protagonist|Shinobi Protagonist,VNDB
tag_0d81227fac,Nipple Birth,NSFW,Body,nipple birth|乳头出产,E-Hentai|NHentai
tag_60522f1ea3,Nipple Expansion,NSFW,Body,nipple expansion|乳头膨胀,E-Hentai|NHentai
tag_d16084fbc4,Nipple Fuck,NSFW,Body,nipple fuck|乳穴性交,E-Hentai|NHentai
tag_dacf9aff69,Nipple Insertion,NSFW,Body,,VNDB
tag_ec0f2a802d,Nipple Piercing,NSFW,Body,nipple piercing|乳头穿孔,E-Hentai|VNDB
tag_0222642f7d,Nipple Stimulation,NSFW,Body,nipple stimulation|乳头刺激,E-Hentai|NHentai
tag_c415c5dff0,"No ""Keep Voice on Click"" Option",SFW,Format,No Keep Voice on Click Option|No Keep Voice on Next Line Option,VNDB
tag_2b21ece769,No Auto Function,SFW,Format,No Auto Reading|No Auto Voicing,VNDB
tag_09b5a2123c,No Background Music,SFW,Format,No BGM|Silent,VNDB
tag_34b7711c90,No Backlog,SFW,Format,No History,VNDB
tag_084b6b0101,No Balls,NSFW,Character,no balls|无蛋,E-Hentai
tag_aac83f7af6,No Character Sprites,SFW,Format,No Sprites|No Tachi-e|Without Tachi-e,VNDB
tag_b4e57fdd1e,No Common Sense Heroine,SFW,Character,Heroine Lacking Common Sense|Sekenshirazu Heroine,VNDB
tag_38528c4a0d,No Event CGs,SFW,Format,CG-less|No CGs,VNDB
tag_e9afd6d5fb,No Gallery,SFW,Format,,VNDB
tag_aa6b2402be,No Hero(in)es,SFW,Character,No Distinct Hero(in)es|No Distinct Heroes|No Distinct Heroines|No Distinguishable Hero(in)es|No Distinguishable Heroes|No Distinguishable Heroines|No Heroes|No Heroines,VNDB
tag_3275181d4a,No Penetration,NSFW,Sexual,no penetration|无插入,E-Hentai|NHentai
tag_1fa32739b7,No Protagonist,SFW,Character,Ensemble Cast|No Main Guy|No Specific Main Character,VNDB
tag_bd3293e5cb,No Quick Save/Load,SFW,Format,No Quick Load|No Quick Save,VNDB
tag_87aebf97e1,No Romance Plot,SFW,Format,Lack of Romance|Non Romantic|Non-Romantic,VNDB
tag_baaad4fdfb,No Saves,SFW,Format,Can't save,VNDB
tag_36d4957bd6,No Sense of Direction Heroine,SFW,Character,,VNDB
tag_70458d1d0e,No Sexual Content,SFW,Format,No Erotic Content|Not an Eroge,VNDB
tag_28b345cf5c,No Skip Function,SFW,Format,No Fast Forward|No Skip Feature,VNDB
tag_3533c506f3,No Skip Read Text Option,SFW,Format,,VNDB
tag_fa94b935ba,No Support Characters,SFW,Theme,,VNDB
tag_6157d46520,No Title Screen,SFW,Format,,VNDB
tag_05c33e5c85,No Voice Replay,SFW,Format,No Voice Repeat,VNDB
tag_d11859e2a1,Nobility,SFW,Setting,Aristocracy|High Society|Royalty,ManhwaTaxonomy
tag_2614cd5362,Noble Hero,SFW,Character,Nobleman Hero,VNDB
tag_75d39ad5d4,Noble Protagonist,SFW,Character,Nobleman Protagonist|Noblewoman Protagonist,VNDB
tag_619b446f1d,Noir,SFW,Theme,,AniList
tag_d51957267a,Noir Fiction,SFW,Format,Hardboiled|Pulp Noir,VNDB
tag_ef288c4758,Non-Binary Characters,SFW,Theme,Genderqueer Characters|Non Binary Characters|Nonbinary Characters|non binary characters,VNDB
tag_352490cb40,Non-Binary Love Interest,SFW,Theme,Genderqueer Hero|Genderqueer Heroine|Genderqueer Love Interest|Non Binary Hero|Non Binary Heroine|Non Binary Love Interest|Non-Binary Hero|Non-Binary Heroine|Nonbinary Hero|Nonbinary Heroine|Nonbinary Love Interest|non binary love interest,VNDB
tag_4f22a1991b,Non-Binary Protagonist,SFW,Character,Genderqueer Protagonist|Nonbinary Protagonist|non binary protagonist,VNDB
tag_693bf66cd9,Non-binary Protagonist Option,SFW,Format,Genderqueer Protagonist Option|Non-binary Protagonist Choice|non binary protagonist option,VNDB
tag_0a37db3e0f,Non-blood-related Brother/Brother Incest,NSFW,Relationship,non blood related brother/brother incest,VNDB
tag_7bcd57db8d,Non-blood-related Brother/Sister Incest,NSFW,Relationship,non blood related brother/sister incest,VNDB
tag_99370eef0d,Non-blood-related Father/Daughter Incest,NSFW,Relationship,non blood related father/daughter incest,VNDB
tag_ea9ccb7c8c,Non-blood-related Father/Son Incest,NSFW,Relationship,non blood related father/son incest,VNDB
tag_32c6cdbc23,Non-blood-related Incest,NSFW,Relationship,non blood related incest,VNDB
tag_5ff4a459f5,Non-blood-related Mother/Daughter Incest,NSFW,Relationship,non blood related mother/daughter incest,VNDB
tag_de20adcfca,Non-blood-related Mother/Son Incest,NSFW,Relationship,non blood related mother/son incest,VNDB
tag_093e38a7c4,Non-blood-related Sister/Sister Incest,NSFW,Relationship,non blood related sister/sister incest,VNDB
tag_cfdc1c9c52,Non-blood-related Uncle/Niece Incest,NSFW,Relationship,non blood related uncle/niece incest,VNDB
tag_d9163eb4b8,Non-Chronological,SFW,Theme,Scrambled Timeline|non chronological,VNDB
tag_6550c6c013,Non-consensual Erotic Humiliation,NSFW,Situation,non consensual erotic humiliation,VNDB
tag_c86b29bac2,Non-erotic Mind Control,SFW,Theme,Non-sexual Brainwashing|Non-sexual Hypnosis|Non-sexual Hypnotism|Non-sexual Mind Control|non erotic mind control,VNDB
tag_f197147937,Non-Erotic Moral Corruption,SFW,Theme,Fall from Grace|Moral Erosion|Non-Erotic Corruption of Characters|Non-Erotic Moral Corruption of Characters|Non-sexual Corruption of Characters|Non-sexual Moral Corruption of Characters|non erotic moral corruption,VNDB
tag_1a20031197,Non-explicit Nudity Only,NSFW,Sexual,Sexual content without actual sex|Sexual content without penetrative or non-penetrative sex|Sexual content without sex acts|non explicit nudity only,VNDB
tag_475bd1d6bc,Non H Game Manual,NSFW,Sexual,non-h game manual|无H游戏手册,E-Hentai
tag_0603fe0fa8,Non H Imageset,NSFW,Sexual,non-h imageset|无H图片集,E-Hentai|NHentai
tag_23deeeea29,Non-heroine Only Unavoidable Rape,NSFW,Situation,non heroine only unavoidable rape,VNDB
tag_11aaf0bed2,Non-human Hero,SFW,Character,non human hero,VNDB
tag_50e506bac9,Non-human Heroine,SFW,Character,non human heroine,VNDB
tag_7184f971b2,Non-human Protagonist,SFW,Character,non human protagonist,VNDB
tag_0ef4d89c87,Non-Japanese Voice Acting,SFW,Format,non japanese voice acting,VNDB
tag_5da593aa5b,Non Looping BGM,SFW,Format,,VNDB
tag_0031767734,Non Nude,NSFW,Sexual,non-nude|无露点,E-Hentai|NHentai
tag_c1a1b91173,Non-penetrative Sex,NSFW,Acts,Dry humping|Dry sex|Frottage|Heavy petting|Outercourse|Sexual petting|non penetrative sex,VNDB
tag_c711563aff,Non-sexual Child Abuse,SFW,Theme,non sexual child abuse,VNDB
tag_a1c1451a4a,Non-sexual Cosplay,SFW,Theme,non sexual cosplay,VNDB
tag_927a5779da,Non-twin Hero Brothers,SFW,Character,non twin hero brothers,VNDB
tag_04c71f9bd8,Non-twin Heroine Sisters,SFW,Character,Non-triplet Heroine Sisters|non twin heroine sisters,VNDB
tag_352a507c78,Nonsense,SFW,Format,,VNDB
tag_0373e65ec9,Normal Scene Recollection,SFW,Format,,VNDB
